date,UBS_x,UBS Financial Services Inc.,UBS Investment Bank,UBS Global Wealth Management,UBS Asset Management,Open,High,Low,Close,Volume,Dividends,Stock Splits,UBS_y,Union Bank of Switzerland,UBS tax evasion controversies,Banking in Switzerland
2021-08-16,3.25,0.0,0.0,0.0,0.0,16.52831412806379,16.61100530598879,16.426167839613857,16.60614013671875,1274400.0,0.0,0.0,1419,122,27,334
2021-08-17,3.2916666666666665,0.0,0.0,0.0,0.0,16.440760820379726,16.557500769528477,16.28510879186042,16.411577224731445,1788600.0,0.0,0.0,1325,113,24,360
2021-08-18,12.833333333333334,0.0,3.1666666666666665,0.0,0.0,16.37266285489148,16.513723081839284,16.31429380962699,16.32402229309082,1698200.0,0.0,0.0,1326,111,28,329
2021-08-19,10.291666666666666,0.0,0.0,0.0,0.0,16.10027011740522,16.177123834245048,16.032172591921224,16.12945556640625,1917900.0,0.0,0.0,1335,112,29,374
2021-08-20,0.0,0.0,0.0,0.0,0.0,16.09054328571625,16.207281369202022,16.071086319962497,16.16836929321289,1647500.0,0.0,0.0,1200,66,23,282
2021-08-21,3.375,0.0,0.0,0.0,0.0,,,,,,,,981,57,23,272
2021-08-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,1011,102,18,283
2021-08-23,4.041666666666667,0.0,0.0,0.0,0.0,16.265650697859723,16.34347670672916,16.241330417997727,16.275379180908203,1561900.0,0.0,0.0,1446,128,20,322
2021-08-24,2.3333333333333335,0.0,0.0,0.0,0.0,16.275380514984217,16.421304061635812,16.275380514984217,16.372663497924805,1311800.0,0.0,0.0,1371,93,31,360
2021-08-25,5.5,0.0,0.0,0.0,0.0,16.460217960752797,16.6110066767544,16.40184891332448,16.538043975830078,1623000.0,0.0,0.0,1401,104,33,382
2021-08-26,9.791666666666666,0.0,0.0,0.0,0.0,16.421302715598596,16.465079961557556,16.246195587281175,16.275379180908203,1216400.0,0.0,0.0,1453,81,27,317
2021-08-27,11.083333333333334,0.0,0.0,0.0,0.0,16.217010115565056,16.450488141848417,16.207281632530115,16.440759658813477,955800.0,0.0,0.0,1175,91,20,317
2021-08-28,7.166666666666667,0.0,0.0,0.0,0.0,,,,,,,,946,70,22,284
2021-08-29,2.7083333333333335,2.7083333333333335,0.0,0.0,0.0,,,,,,,,4179,85,18,341
2021-08-30,6.333333333333333,0.0,0.0,0.0,0.0,16.28510802537915,16.319156789045284,16.207282014782486,16.217010498046875,1304900.0,0.0,0.0,1350,81,22,321
2021-08-31,6.0,0.0,0.0,0.0,0.0,16.275380551575473,16.280245721268653,16.17809756841617,16.20728302001953,1394200.0,0.0,0.0,2040,95,31,342
2021-09-01,12.583333333333334,0.0,0.0,0.0,0.0,16.246195484894074,16.382390535677654,16.217010035932564,16.294836044311523,1511600.0,0.0,0.0,1368,95,14,339
2021-09-02,7.0,0.0,3.75,0.0,0.0,16.27538008269666,16.36293457946581,16.211173575433854,16.28510856628418,1123800.0,0.0,0.0,1438,89,42,301
2021-09-03,5.541666666666667,0.0,0.0,0.0,0.0,16.265650697859723,16.319156426867163,16.21701013813573,16.275379180908203,1206700.0,0.0,0.0,1285,89,23,317
2021-09-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,952,85,20,257
2021-09-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,959,64,18,270
2021-09-06,6.208333333333333,0.0,0.0,0.0,0.0,,,,,,,,1394,103,23,353
2021-09-07,3.0416666666666665,0.0,0.0,0.0,0.0,16.343477716559004,16.44270713647365,16.255923219231274,16.26565170288086,1192700.0,0.0,0.0,1426,81,31,310
2021-09-08,5.416666666666667,0.0,0.0,0.0,0.0,16.226739448162263,16.30067443868401,16.08081590603504,16.139184951782227,1577600.0,0.0,0.0,1513,94,21,329
2021-09-09,7.0,0.0,0.0,0.0,0.0,16.061359405517578,16.212148121556506,16.0419024378638,16.061359405517578,1421300.0,0.0,0.0,1549,108,40,343
2021-09-10,0.0,0.0,0.0,0.0,0.0,16.197553350624542,16.215063878097506,16.080815263792502,16.090543746948242,1365100.0,0.0,0.0,1356,78,28,299
2021-09-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,1167,60,22,277
2021-09-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,1236,117,21,384
2021-09-13,5.708333333333333,0.0,0.0,0.0,0.0,16.22673862118421,16.333750079199092,16.178096205941806,16.275379180908203,1784000.0,0.0,0.0,1511,94,35,354
2021-09-14,2.9166666666666665,0.0,0.0,0.0,0.0,16.362934611994806,16.396983376859552,16.09540780712102,16.119728088378906,1546300.0,0.0,0.0,1483,112,25,408
2021-09-15,5.375,0.0,0.0,0.0,0.0,16.22673872369349,16.30456473305458,16.182961477457976,16.255922317504883,1469400.0,0.0,0.0,1731,108,31,367
2021-09-16,2.7916666666666665,0.0,0.0,0.0,0.0,16.343477612290776,16.37266306305333,16.217011036690067,16.28510856628418,1770000.0,0.0,0.0,1491,93,22,392
2021-09-17,1.125,0.0,0.0,0.0,1.125,16.217010184681712,16.255922261468907,15.925163114463267,15.944618225097656,1698600.0,0.0,0.0,1521,99,27,351
2021-09-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,1240,73,17,292
2021-09-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,1129,101,24,304
2021-09-20,17.458333333333332,0.0,0.0,0.0,0.0,15.156629715180838,15.171222439857148,14.806412672782335,14.971793174743652,4181200.0,0.0,0.0,1605,102,29,361
2021-09-21,4.208333333333333,0.0,0.0,0.0,0.0,14.991249914324902,15.049619888000752,14.840462129987904,14.85505485534668,2868900.0,0.0,0.0,1563,112,27,318
2021-09-22,2.125,0.0,0.0,0.0,0.0,15.166358818211792,15.312282359902547,15.137174295425492,15.18581485748291,1788400.0,0.0,0.0,1634,83,22,341
2021-09-23,4.833333333333333,0.0,0.0,0.0,0.0,15.322010760997681,15.477662785366336,15.297690480099796,15.360923767089844,2253400.0,0.0,0.0,1524,80,29,338
2021-09-24,7.916666666666667,0.0,0.0,0.0,0.0,15.380380269857364,15.487390801441576,15.380380269857364,15.438749313354492,1987500.0,0.0,0.0,1629,127,26,334
2021-09-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,1160,82,26,320
2021-09-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,1225,69,31,363
2021-09-27,15.041666666666666,0.0,0.0,0.0,0.0,15.594402594810639,15.750054617815938,15.594402594810639,15.701412200927734,1914600.0,0.0,0.0,1557,100,22,330
2021-09-28,8.083333333333334,0.0,0.0,0.0,1.9583333333333333,15.720869275080924,15.759783208857328,15.477662755533856,15.526304244995117,2490900.0,0.0,0.0,1724,110,38,332
2021-09-29,8.0,0.0,0.0,0.0,0.0,15.662500122935647,15.747135887250797,15.592456155927719,15.701412200927734,2744400.0,0.0,0.0,1565,107,38,318
2021-09-30,5.166666666666667,0.0,0.0,0.0,0.0,15.643043367440386,15.67222881796746,15.429021369038104,15.506847381591797,2708000.0,0.0,0.0,1645,116,65,386
2021-10-01,7.5,0.0,0.0,0.0,0.0,15.438749929976817,15.565217432950652,15.315201157622177,15.497119903564453,2753300.0,0.0,0.0,1282,96,39,310
2021-10-02,11.416666666666666,0.0,0.0,0.0,0.0,,,,,,,,1250,67,27,295
2021-10-03,2.2083333333333335,0.0,0.0,0.0,0.0,,,,,,,,1251,110,32,418
2021-10-04,3.2916666666666665,0.0,0.0,0.0,0.0,15.594402701344585,15.706277477674016,15.467934272089755,15.526304244995117,2259500.0,0.0,0.0,1617,100,45,577
2021-10-05,9.25,0.0,0.0,0.0,0.0,15.555488507997866,15.79869502348661,15.506847019348271,15.730597496032715,2088400.0,0.0,0.0,1351,81,41,500
2021-10-06,16.083333333333332,0.0,0.0,0.0,0.0,15.516575809094322,15.69168387282846,15.419293757632966,15.681957244873047,2242400.0,0.0,0.0,1545,107,55,431
2021-10-07,0.0,0.0,0.0,0.0,0.0,15.983532853780014,16.144048192738026,15.983532853780014,15.993261337280273,1788100.0,0.0,0.0,1412,93,50,377
2021-10-08,2.875,0.0,0.0,0.0,0.0,16.148912714332404,16.34347680997591,16.109998781892646,16.255922317504883,2163200.0,0.0,0.0,1301,88,39,286
2021-10-09,3.7083333333333335,0.0,0.0,0.0,0.0,,,,,,,,1092,105,16,335
2021-10-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,4013,93,31,426
2021-10-11,7.833333333333333,0.0,0.0,0.0,0.0,16.411577470205923,16.48940348562965,16.20728302001953,16.20728302001953,1590100.0,0.0,0.0,13759,87,27,377
2021-10-12,0.0,0.0,0.0,0.0,0.0,16.285107766834702,16.319156529960274,16.16836968055228,16.255922317504883,1725200.0,0.0,0.0,1489,104,29,366
2021-10-13,8.041666666666666,0.0,0.0,0.0,0.0,16.27537907833718,16.324021493273033,16.090543468136154,16.294836044311523,1215000.0,0.0,0.0,1404,126,25,373
2021-10-14,18.416666666666668,0.0,0.0,0.0,0.0,16.64505360749356,16.699531626490348,16.562362431860315,16.6839656829834,2479200.0,0.0,0.0,1378,88,22,363
2021-10-15,13.458333333333334,0.0,0.0,0.0,0.0,16.78124889276098,16.878531866141532,16.68396591938043,16.810434341430664,2413000.0,0.0,0.0,1327,95,22,374
2021-10-16,2.9166666666666665,0.0,0.0,0.0,0.0,,,,,,,,1101,95,25,272
2021-10-17,6.333333333333333,0.0,0.0,0.0,0.0,,,,,,,,1113,61,14,341
2021-10-18,5.875,0.0,0.0,0.0,0.0,16.74233627319336,16.810435658759136,16.72288116140738,16.74233627319336,1355700.0,0.0,0.0,1444,75,33,449
2021-10-19,9.416666666666666,0.0,0.0,0.0,0.0,16.790977375650876,16.85421158667599,16.761791926981193,16.810434341430664,1736600.0,0.0,0.0,1472,95,32,293
2021-10-20,8.833333333333334,0.0,0.0,0.0,0.0,16.820162905850715,17.004998515099473,16.781248974102517,16.956357955932617,1741900.0,0.0,0.0,1555,85,36,366
2021-10-21,4.166666666666667,0.0,0.0,0.0,0.0,16.868804465312305,16.946630477905273,16.839619014770506,16.946630477905273,1699200.0,0.0,0.0,1394,78,25,354
2021-10-22,3.2083333333333335,0.0,0.0,0.0,0.0,17.073096558802565,17.189836502075195,17.009864201068403,17.189836502075195,1614700.0,0.0,0.0,1371,65,28,314
2021-10-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,1114,80,16,284
2021-10-24,3.75,0.0,0.0,0.0,0.0,,,,,,,,1121,114,18,320
2021-10-25,12.333333333333334,0.0,0.0,0.0,0.0,17.18983593812728,17.345487953705337,17.131466896165108,17.287118911743164,2456200.0,0.0,0.0,1487,105,26,328
2021-10-26,5.75,0.0,0.0,0.0,0.0,17.413585304325046,17.544917039064504,17.38440171139519,17.471954345703125,2995700.0,0.0,0.0,1668,99,23,459
2021-10-27,1.4166666666666667,0.0,0.0,0.0,0.0,17.54978370666504,17.70543573397536,17.49141280478477,17.54978370666504,2775000.0,0.0,0.0,1652,75,38,330
2021-10-28,2.7083333333333335,0.0,0.0,0.0,0.0,17.530325915793256,17.705434902170346,17.48168349984493,17.685977935791016,1811700.0,0.0,0.0,1545,116,31,325
2021-10-29,5.875,0.0,0.0,0.0,0.0,17.715162641643136,17.802717140326592,17.59842454707757,17.65679359436035,1633600.0,0.0,0.0,1388,73,26,325
2021-10-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,1102,82,15,268
2021-10-31,0.0,0.0,0.0,0.0,0.0,,,,,,,,1164,93,20,338
2021-11-01,3.625,0.0,0.0,0.0,1.625,17.899998949171653,18.045922485570213,17.89027046600929,18.016738891601562,2259100.0,0.0,0.0,1494,88,26,354
2021-11-02,4.208333333333333,0.0,0.0,0.0,0.0,17.958368633350023,18.10915734446885,17.9194565548307,18.065380096435547,1759700.0,0.0,0.0,1619,106,30,330
2021-11-03,7.083333333333333,0.0,0.0,0.0,0.0,18.104293926746305,18.164609410848264,18.00701094772761,18.084836959838867,2091900.0,0.0,0.0,1303,82,18,288
2021-11-04,0.0,0.0,0.0,0.0,0.0,17.948641154320306,17.95350446808519,17.632471949568945,17.724889755249023,2382100.0,0.0,0.0,1241,89,15,289
2021-11-05,2.0,0.0,0.0,0.0,0.0,17.88054200770551,17.8902704908814,17.778395717636354,17.85135841369629,1862300.0,0.0,0.0,1208,88,20,260
2021-11-06,6.708333333333333,0.0,0.0,0.0,0.0,,,,,,,,969,61,20,254
2021-11-07,3.625,0.0,0.0,0.0,0.0,,,,,,,,996,80,23,302
2021-11-08,3.375,0.0,0.0,0.0,0.0,17.802716358689572,17.909727820275084,17.78326124746187,17.79298973083496,1803800.0,0.0,0.0,2729,105,32,332
2021-11-09,9.125,0.0,2.4583333333333335,0.0,0.0,17.87081538004806,17.914592626580333,17.778395717636354,17.85135841369629,2355200.0,0.0,0.0,1385,78,31,354
2021-11-10,10.208333333333334,0.0,0.0,0.0,0.0,17.773531986164766,17.812444062435517,17.588694521203102,17.59842300415039,1545600.0,0.0,0.0,1319,80,14,263
2021-11-11,0.0,0.0,0.0,0.0,0.0,17.53032612038287,17.67624965889398,17.48654887327769,17.647064208984375,1842800.0,0.0,0.0,1274,109,23,243
2021-11-12,8.208333333333334,0.0,0.0,0.0,0.0,17.51086941058608,17.67624991812902,17.496277613176506,17.608152389526367,1349400.0,0.0,0.0,1306,101,28,309
2021-11-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,1000,62,27,327
2021-11-14,1.7916666666666667,1.7916666666666667,0.0,0.0,0.0,,,,,,,,1016,108,23,326
2021-11-15,5.166666666666667,0.0,0.0,0.0,0.0,17.637335545293293,17.66943972541736,17.506005660839406,17.520597457885742,865300.0,0.0,0.0,1387,111,32,683
2021-11-16,2.0416666666666665,0.0,0.0,0.0,0.0,17.588694984793218,17.608151951200625,17.510868974682037,17.520597457885742,804900.0,0.0,0.0,1493,86,31,270
2021-11-17,3.2083333333333335,0.0,0.0,0.0,0.0,17.608152462770143,17.792989937973697,17.60328729326772,17.75407600402832,1444900.0,0.0,0.0,1438,104,33,292
2021-11-18,4.791666666666667,0.0,0.0,0.0,0.0,17.559509742107405,17.588695192062442,17.442771653324186,17.4816837310791,1535600.0,0.0,0.0,1566,97,40,444
2021-11-19,6.708333333333333,0.0,0.0,0.0,0.0,17.092554561201677,17.131468496490506,16.94663101490569,17.014728546142578,1662600.0,0.0,0.0,1567,111,37,307
2021-11-20,6.375,0.0,0.0,0.0,0.0,,,,,,,,1581,89,37,313
2021-11-21,11.666666666666666,0.0,0.0,0.0,0.0,,,,,,,,2089,90,31,409
2021-11-22,9.25,0.0,0.0,0.0,0.0,17.034183706550895,17.21902116852544,16.98554129260056,16.995269775390625,1749800.0,0.0,0.0,2094,119,51,388
2021-11-23,10.75,0.0,0.0,0.0,0.0,16.96608751722423,17.116874373536437,16.961222347687283,17.092554092407227,2103300.0,0.0,0.0,1469,106,32,390
2021-11-24,13.875,0.0,0.0,0.0,0.0,17.043912964623246,17.253070715327805,17.043912964623246,17.189836502075195,1613800.0,0.0,0.0,1519,123,22,366
2021-11-25,7.125,0.0,0.0,0.0,0.0,,,,,,,,1637,115,33,320
2021-11-26,0.0,0.0,0.0,0.0,0.0,16.596412658691406,16.611006311866838,16.431032148345214,16.596412658691406,1317900.0,0.0,0.0,1222,94,27,302
2021-11-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,1136,66,22,325
2021-11-28,6.875,0.0,0.0,0.0,0.0,,,,,,,,1134,83,28,364
2021-11-29,3.7916666666666665,0.0,0.0,0.0,0.0,16.67423720023135,16.761791689481438,16.542905466356213,16.6839656829834,1629700.0,0.0,0.0,1329,92,36,339
2021-11-30,6.125,0.0,0.0,0.0,0.0,16.810434341430664,16.8639382140475,16.591548115204017,16.810434341430664,3503900.0,0.0,0.0,1446,82,28,384
2021-12-01,3.75,0.0,0.0,0.0,0.0,17.092554421774242,17.150923468712794,16.71315283339582,16.722881317138672,2842500.0,0.0,0.0,1554,92,26,331
2021-12-02,6.25,0.0,0.0,0.0,0.0,16.917444184025296,17.326031193649843,16.90285238724105,17.248205184936523,2574200.0,0.0,0.0,1494,95,29,312
2021-12-03,14.416666666666666,0.0,0.0,0.0,0.0,17.267663453294414,17.267663453294414,16.941767597078325,17.0341854095459,1902900.0,0.0,0.0,1331,108,20,276
2021-12-04,4.666666666666667,0.0,0.0,0.0,0.0,,,,,,,,1462,79,14,277
2021-12-05,2.9166666666666665,0.0,0.0,0.0,0.0,,,,,,,,1128,81,15,292
2021-12-06,8.375,0.0,0.0,0.0,0.0,17.267662150994454,17.36494512576571,17.209293108339065,17.248205184936523,2730000.0,0.0,0.0,1407,84,19,325
2021-12-07,4.791666666666667,0.0,0.0,0.0,0.0,17.471955941035528,17.627609824786834,17.44277234544097,17.53032684326172,1750600.0,0.0,0.0,1410,104,40,420
2021-12-08,3.2083333333333335,0.0,0.0,0.0,0.0,17.540054321289062,17.622743644757282,17.506005558035277,17.540054321289062,1543900.0,0.0,0.0,1422,99,35,393
2021-12-09,8.75,0.0,0.0,0.0,0.0,17.433042526245117,17.471954602563105,17.3688360231298,17.433042526245117,1400200.0,0.0,0.0,1404,100,33,373
2021-12-10,3.125,0.0,0.0,0.0,0.0,17.364945103278366,17.471954705421602,17.31143937444754,17.413585662841797,2218700.0,0.0,0.0,1559,114,28,371
2021-12-11,4.125,0.0,0.0,0.0,0.0,,,,,,,,1070,86,20,300
2021-12-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,1074,78,27,299
2021-12-13,9.166666666666666,0.0,0.0,0.0,0.0,17.540053900937103,17.55950901124557,17.287118911743164,17.287118911743164,2910100.0,0.0,0.0,1582,102,66,337
2021-12-14,5.75,0.0,0.0,0.0,0.0,17.257934466757312,17.408723177408007,17.160651487483264,17.27739143371582,2196800.0,0.0,0.0,1498,104,34,404
2021-12-15,5.208333333333333,0.0,0.0,0.0,0.0,17.150923034277753,17.155788203785214,16.970950728390115,17.112010955810547,2296000.0,0.0,0.0,1459,96,26,321
2021-12-16,10.541666666666666,0.0,0.0,0.0,0.0,17.452499853147902,17.50114041343106,17.321168113761253,17.37467384338379,2064400.0,0.0,0.0,1338,105,36,299
2021-12-17,2.2083333333333335,0.0,0.0,0.0,0.0,17.219021532855418,17.219021532855418,16.917444126537482,16.936901092529297,2471800.0,0.0,0.0,1271,99,4676,271
2021-12-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,978,76,7065,330
2021-12-19,3.375,0.0,0.0,0.0,0.0,,,,,,,,1035,77,6979,337
2021-12-20,4.166666666666667,0.0,2.0,0.0,0.0,16.771521516468212,16.810435450595357,16.625597974528436,16.78125,2575100.0,0.0,0.0,1241,85,10637,323
2021-12-21,0.0,0.0,0.0,0.0,0.0,16.97581566951621,17.063370164287647,16.93203842213049,16.98554229736328,1905300.0,0.0,0.0,1240,84,40,307
2021-12-22,9.958333333333334,0.0,0.0,0.0,0.0,16.956358930904724,17.1314679228034,16.907716513422592,17.112010955810547,1606700.0,0.0,0.0,1157,68,34,272
2021-12-23,6.291666666666667,0.0,0.0,0.0,0.0,17.238477139337316,17.398994330110806,17.209293545028288,17.33576011657715,1422100.0,0.0,0.0,1068,92,40,303
2021-12-24,4.166666666666667,0.0,0.0,0.0,0.0,,,,,,,,1473,80,45,255
2021-12-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,891,64,36,269
2021-12-26,3.2083333333333335,0.0,3.1666666666666665,0.0,0.0,,,,,,,,926,55,37,308
2021-12-27,0.0,0.0,0.0,0.0,0.0,17.433042606723774,17.593557937493877,17.38926536096494,17.57896614074707,1052300.0,0.0,0.0,1078,85,38,306
2021-12-28,2.4166666666666665,0.0,0.0,0.0,0.0,17.54978234283725,17.65192862991194,17.540053859946557,17.61787986755371,1084300.0,0.0,0.0,1165,75,42,356
2021-12-29,4.166666666666667,0.0,0.0,0.0,0.0,17.49141280478477,17.62274455073758,17.457364039780543,17.54978370666504,1325300.0,0.0,0.0,1284,93,37,327
2021-12-30,0.0,0.0,0.0,0.0,0.0,17.549782466235875,17.588694542553863,17.433042526245117,17.433042526245117,1798500.0,0.0,0.0,1163,59,52,393
2021-12-31,0.0,0.0,0.0,0.0,0.0,17.433043791567272,17.46222924256289,17.350352608172273,17.384403228759766,1089100.0,0.0,0.0,1233,54,41,270
2022-01-01,2.6666666666666665,0.0,0.0,0.0,2.7916666666666665,,,,,,,,921,57,49,352
2022-01-02,1.9583333333333333,0.0,0.0,0.0,0.0,,,,,,,,992,71,33,371
2022-01-03,1.9583333333333333,0.0,0.0,0.0,0.0,17.491412341005475,17.671386500419885,17.481683857616712,17.627609252929688,1887200.0,0.0,0.0,1260,80,13,301
2022-01-04,8.708333333333334,0.0,0.0,0.0,0.0,17.99728136249016,18.190873161467643,17.93891232085966,18.11402130126953,2363300.0,0.0,0.0,1339,73,39,345
2022-01-05,0.0,0.0,0.0,0.0,0.0,18.152933708564003,18.2307597173315,17.841629673494015,17.890270233154297,2868200.0,0.0,0.0,1374,82,32,353
2022-01-06,2.7916666666666665,0.0,0.0,0.0,0.0,18.405869866291667,18.53233644272658,18.259946322553375,18.50315284729004,4109400.0,0.0,0.0,1277,77,24,345
2022-01-07,13.708333333333334,0.0,0.0,0.0,0.0,18.7755420019675,18.863096494811863,18.707444475425984,18.82418441772461,3074600.0,0.0,0.0,1406,88,33,337
2022-01-08,4.125,0.0,0.0,0.0,0.0,,,,,,,,1084,77,31,305
2022-01-09,3.0,0.0,0.0,0.0,0.0,,,,,,,,1058,79,18,322
2022-01-10,6.666666666666667,0.0,0.0,0.0,0.0,18.70744413970383,18.736629588634337,18.53622803476305,18.717172622680664,3539900.0,0.0,0.0,1339,81,26,329
2022-01-11,6.333333333333333,0.0,0.0,0.0,0.0,18.726902338827074,18.863097398434437,18.653939639455405,18.833913803100586,2545300.0,0.0,0.0,1415,87,35,329
2022-01-12,10.833333333333334,0.0,0.0,0.0,0.0,18.921468009882197,19.067391550868535,18.906874356920618,19.038206100463867,2275200.0,0.0,0.0,1461,109,34,324
2022-01-13,13.833333333333334,0.0,0.0,0.0,0.0,19.174401157981986,19.2473638562344,19.013885819552563,19.038206100463867,2379100.0,0.0,0.0,1438,106,21,327
2022-01-14,3.75,0.0,0.0,0.0,0.0,18.979835849463896,19.101439101813984,18.915629347067195,19.08684730529785,2186400.0,0.0,0.0,1424,99,27,331
2022-01-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,1173,99,29,285
2022-01-16,6.708333333333333,0.0,0.0,0.0,0.0,,,,,,,,1078,67,24,302
2022-01-17,13.0,0.0,0.0,0.0,0.0,,,,,,,,1761,126,29,437
2022-01-18,7.041666666666667,0.0,0.0,0.0,0.0,18.97983617788683,19.004156457674007,18.639346694311154,18.863096237182617,5706900.0,0.0,0.0,1614,133,50,345
2022-01-19,5.791666666666667,0.0,0.0,0.0,0.0,18.8922829874515,18.902011471140106,18.639347978103388,18.649076461791992,2711200.0,0.0,0.0,1544,97,34,345
2022-01-20,10.041666666666666,0.0,0.0,0.0,0.0,18.687987636987494,18.85336814065634,18.610161626762064,18.639347076416016,6415700.0,0.0,0.0,1571,86,15,331
2022-01-21,2.875,0.0,0.0,0.0,0.0,18.697715938103592,18.70744442122683,18.449646112775557,18.512880325317383,7836900.0,0.0,0.0,1553,88,51,361
2022-01-22,3.5416666666666665,0.0,0.0,0.0,0.0,,,,,,,,1002,87,30,331
2022-01-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,1406,90,27,390
2022-01-24,8.125,2.9583333333333335,0.0,0.0,0.0,17.851357697031773,17.997281227774923,17.52546001803765,17.968095779418945,11875800.0,0.0,0.0,1350,102,46,344
2022-01-25,8.916666666666666,0.0,0.0,0.0,0.0,17.85135882144704,18.172391351510406,17.6519295505822,18.104293823242188,6053100.0,0.0,0.0,1396,109,39,348
2022-01-26,8.291666666666666,0.0,0.0,0.0,0.0,18.46423824556881,18.503152178769607,18.114022124353948,18.28912925720215,6186500.0,0.0,0.0,2697,101,76,361
2022-01-27,10.375,0.0,0.0,0.0,0.0,18.123749068245612,18.269674464775335,17.734619007042845,17.919456481933594,7977200.0,0.0,0.0,2079,127,50,407
2022-01-28,3.8333333333333335,0.0,0.0,0.0,0.0,17.63733503878645,17.938912442885258,17.564374200131624,17.929183959960938,9245700.0,0.0,0.0,1741,94,40,429
2022-01-29,3.875,0.0,0.0,0.0,0.0,,,,,,,,1241,86,32,357
2022-01-30,7.291666666666667,0.0,0.0,0.0,0.0,,,,,,,,1151,84,47,384
2022-01-31,6.208333333333333,0.0,0.0,0.0,0.0,17.8610869488472,18.17239098930771,17.817309702187533,18.162662506103516,6229600.0,0.0,0.0,1547,106,89,432
2022-02-01,12.083333333333334,0.0,0.0,0.0,0.0,19.232772013674605,19.845651626586914,19.203586563338405,19.845651626586914,9568100.0,0.0,0.0,1921,113,41,344
2022-02-02,4.791666666666667,0.0,0.0,0.0,0.0,19.92347786724902,20.069401409567483,19.709456795549833,19.97212028503418,5507700.0,0.0,0.0,1643,128,33,379
2022-02-03,6.333333333333333,0.0,0.0,0.0,0.0,20.040216829414916,20.12290615230765,19.78728183591965,19.81646728515625,4193000.0,0.0,0.0,1449,75,31,396
2022-02-04,7.416666666666667,0.0,0.0,0.0,0.0,19.582987148491643,19.933205112718092,19.57326052105726,19.855379104614258,4220400.0,0.0,0.0,1388,84,49,397
2022-02-05,3.9166666666666665,0.0,0.0,0.0,0.0,,,,,,,,1097,89,46,543
2022-02-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,1150,74,28,473
2022-02-07,2.7916666666666665,0.0,0.0,0.0,0.0,19.94293437018073,20.137500325755735,19.82133111182597,20.049945831298828,3481500.0,0.0,0.0,1669,116,26,406
2022-02-08,3.25,0.0,0.0,0.0,0.0,20.263967276033362,20.487716830255657,20.18127794945845,20.46826171875,3933600.0,0.0,0.0,1619,97,45,359
2022-02-09,3.5833333333333335,0.0,0.0,0.0,0.0,20.808749718528837,20.867120620595575,20.682283141754638,20.721195220947266,3769700.0,0.0,0.0,1877,125,66,429
2022-02-10,5.0,0.0,0.0,0.0,0.0,20.721194034287034,20.901168188741593,20.53635842154979,20.604455947875977,4029300.0,0.0,0.0,1920,133,46,345
2022-02-11,10.125,0.0,0.0,0.0,0.0,20.429346774968952,20.7017387332885,20.020759765248837,20.147226333618164,7004900.0,0.0,0.0,1466,82,39,321
2022-02-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,1223,102,24,326
2022-02-13,12.958333333333334,0.0,0.0,0.0,0.0,,,,,,,,1177,102,46,390
2022-02-14,5.916666666666667,0.0,0.0,0.0,0.0,20.030488967895508,20.13263526011564,19.884565428221247,20.030488967895508,5958300.0,0.0,0.0,1489,126,37,375
2022-02-15,5.583333333333333,0.0,0.0,0.0,0.0,20.07912970677866,20.23478173120962,20.01103217802993,20.15695571899414,3517300.0,0.0,0.0,1505,88,33,362
2022-02-16,9.333333333333334,0.0,0.0,0.0,0.0,19.738641456288438,20.020760046078067,19.70945600678533,19.942934036254883,3857200.0,0.0,0.0,1627,108,36,375
2022-02-17,6.833333333333333,0.0,0.0,0.0,0.0,19.758097421245765,19.845651918021623,19.568396630070914,19.641359329223633,3459000.0,0.0,0.0,1523,111,33,341
2022-02-18,4.208333333333333,0.0,0.0,0.0,0.0,19.699727573657622,19.869971390728768,19.518781126211913,19.612173080444336,2920800.0,0.0,0.0,1528,88,32,372
2022-02-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,2308,78,35,398
2022-02-20,3.4583333333333335,0.0,0.0,0.0,0.0,,,,,,,,1752,131,73,936
2022-02-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,2345,182,105,1519
2022-02-22,3.625,0.0,0.0,0.0,0.0,18.960378903315178,19.213313891126386,18.707443915503966,18.921466827392578,5900900.0,0.0,0.0,1957,151,58,1096
